date,T,c,h,l,n,o,t,v,vw
2025-06-18,AMZN,212.52,217.96,212.34,475101,215.09,1750276800000,44360509.0,214.6135
2025-06-18,NVDA,145.48,145.65,143.12,1201971,144.005,1750276800000,161494121.0,144.9758
2025-06-18,AAPL,196.58,197.57,195.07,520881,195.94,1750276800000,45394689.0,196.4448
2025-06-18,MSFT,480.24,481,474.46,310610,478,1750276800000,17526452.0,479.3813
2025-06-18,BA,197.68,201.06,196.8,125308,199,1750276800000,7928295.0,198.588
2025-06-18,HON,221.87,223.59,220.8884,55138,222.16,1750276800000,3598571.0,222.0828
2025-06-18,IBM,283.21,286.91,282.94,76317,285,1750276800000,3534110.0,284.6628
2025-06-18,UNH,307.2,311.79,306.23,167947,307.55,1750276800000,12205634.0,308.5718
2025-06-18,SHW,331.47,333.9522,329.9,35057,331.64,1750276800000,1451757.0,332.1863
2025-06-18,JPM,273.96,277.72,269.72,151653,270,1750276800000,9586440.0,274.6523
2025-06-18,KO,69.21,70,69.09,148972,70,1750276800000,16227582.0,69.4114
2025-06-18,CRM,259.5,265.075,257.47,130643,264.8,1750276800000,7628009.0,260.116
2025-06-18,NKE,59.51,60.4499,59.37,132705,60,1750276800000,14194281.0,59.8566
2025-06-18,HD,347.03,350.9,345.8,86334,350.08,1750276800000,4454226.0,347.8994
2025-06-18,MMM,142.51,143.67,141.57,41259,142.13,1750276800000,2629280.0,142.6436
2025-06-18,PG,158.02,158.65,157.66,90916,158.55,1750276800000,7211225.0,158.1132
2025-06-18,GS,635.24,639.88,623.645,62707,624.51,1750276800000,2423106.0,635.3521
2025-06-18,DIS,117.86,118.75,116.84,98000,117.88,1750276800000,8181181.0,117.8914
2025-06-18,CVX,148.19,150.17,147.7,179570,149.44,1750276800000,9841924.0,148.6371
2025-06-18,V,340.38,358.475,338.04,304145,357.85,1750276800000,15008618.0,344.8673
2025-06-18,JNJ,150.73,152.645,150.71,101953,152.57,1750276800000,8325237.0,151.0613
2025-06-18,MRK,79.29,80.31,77.1,159017,78.05,1750276800000,23803430.0,78.9234
2025-06-18,WMT,95.09,95.49,94.09,123287,94.57,1750276800000,11333690.0,95.0839
2025-06-18,MCD,289.63,293.11,288.6,90977,293,1750276800000,4008675.0,290.1176
2025-06-18,TRV,264.9,266.74,263.22,28933,264.26,1750276800000,1166628.0,265.2319
2025-06-20,AMGN,289.33,294.55,288.54,56277,292.17,1750449600000,6801395.0,290.191
2025-06-20,INTC,21.08,21.885,20.88,236736,21.7,1750449600000,133472814.0,21.2249
2025-06-20,CRM,260.63,262.87,259.2601,116398,260.69,1750449600000,12859175.0,260.7208
2025-06-20,CSCO,66.32,66.65,65.72,191915,66.49,1750449600000,50421676.0,66.2457
2025-06-20,IBM,280.97,284.12,277.2,86849,279.28,1750449600000,7676962.0,281.0159
2025-06-20,MSFT,477.4,483.46,476.87,333231,482.23,1750449600000,37576206.0,479.1043
2025-06-20,AMZN,209.69,214.89,208.2709,591675,214.68,1750449600000,75350733.0,210.623
2025-06-20,PG,159.08,159.34,157.85,103191,158.03,1750449600000,16173371.0,158.8799
2025-06-20,VZ,41.7,42.095,41.65,102346,41.81,1750449600000,37068078.0,41.7619
2025-06-20,AAPL,201,201.7,196.855,680915,198.235,1750449600000,96813542.0,199.8096
2025-06-20,MMM,144.03,144.05,141.8227,43419,143.305,1750449600000,5566663.0,143.5287
2025-06-20,HON,221.8,223.4,220.2,48972,223.39,1750449600000,5875079.0,222.0171
2025-06-20,KO,68.84,69.5554,68.78,139100,69.09,1750449600000,40859425.0,68.97
2025-06-20,AXP,298.59,299.75,296.64,58188,297.585,1750449600000,5687247.0,298.4019
2025-06-20,NKE,59.79,60.041,59.19,121758,59.75,1750449600000,19083966.0,59.707
2025-06-20,NVDA,143.85,146.2,142.65,1438639,145.45,1750449600000,242956157.0,144.2952
2025-06-20,MRK,79.06,79.915,78.6,130196,79.245,1750449600000,34052298.0,79.134
2025-06-20,V,338.57,340,334.92,225523,338.95,1750449600000,19332082.0,338.5318
2025-06-20,SHW,333.5,337.18,330.22,30439,334,1750449600000,2707376.0,333.0478
2025-06-20,CAT,360.52,364.25,359.14,55571,362.95,1750449600000,6268337.0,360.9347
2025-06-20,UNH,302.01,309.59,301.5907,218567,309.5,1750449600000,16177856.0,303.9707
2025-06-20,MCD,287.46,290.61,285.57,102230,289.77,1750449600000,7084966.0,287.679
2025-06-20,JPM,275,277.3,273.8119,126204,275.57,1750449600000,13969674.0,275.15
2025-06-20,BA,198.75,200.675,197.45,92247,198.66,1750449600000,8934730.0,198.9372
2025-06-20,WMT,96.12,96.31,95.2,142928,95.24,1750449600000,20604918.0,95.8913
2025-06-20,DIS,117.63,119.05,116.9,104890,118.25,1750449600000,17180437.0,117.6923
2025-06-20,GS,640.8,642.64,636.69,59374,638.83,1750449600000,4115367.0,640.1667
2025-06-20,TRV,264.98,274.01,264.81,32421,270.33,1750449600000,2979219.0,266.8554
2025-06-20,JNJ,149.79,151.395,149.04,118278,151.26,1750449600000,22605471.0,149.8231
2025-06-20,HD,349.62,351.21,346.8159,80585,347.49,1750449600000,8056469.0,349.395
2025-06-20,CVX,149.55,149.9,147.9,157572,148.52,1750449600000,23705877.0,149.2353
2025-06-23,WMT,97.87,97.93,95.67,182306,95.92,1750708800000,20432351.0,97.0084
2025-06-23,KO,69.74,69.81,68.97,146492,69.14,1750708800000,21822773.0,69.5441
2025-06-23,INTC,21.19,21.58,20.73,214312,21.065,1750708800000,81460982.0,21.184
2025-06-23,NKE,60.78,61.295,59.44,142460,59.575,1750708800000,15921334.0,60.5224
2025-06-23,AMZN,208.47,210.39,207.3101,513937,209.79,1750708800000,37311725.0,208.913
2025-06-23,CSCO,67.38,67.485,66.21,163151,66.345,1750708800000,34029979.0,67.1871
2025-06-23,AAPL,201.5,202.3,198.96,618980,201.625,1750708800000,55814272.0,201.1824
2025-06-23,AMGN,272.44,290.66,267.83,108813,290.075,1750708800000,5764884.0,276.3318
2025-06-23,UNH,300.68,302.47,295.52,237172,301.9,1750708800000,12274663.0,299.3059
2025-06-23,BA,201.31,202.2,197.47,104552,197.825,1750708800000,5875194.0,200.8672
2025-06-23,MSFT,486,487.75,472.51,472837,478.21,1750708800000,24863952.0,482.5493
2025-06-23,JNJ,151.32,151.43,149.74,92310,149.74,1750708800000,7397853.0,150.9184
2025-06-23,NVDA,144.17,144.78,142.03,1320018,142.5,1750708800000,154308941.0,143.7706
2025-06-23,HD,356.96,357.07,348.52,88182,349.97,1750708800000,3862430.0,354.5353
2025-06-23,DIS,117.75,117.99,115.02,103032,116.66,1750708800000,8347998.0,117.2106
2025-06-23,AXP,299.63,299.87,291.88,55476,296.82,1750708800000,3101662.0,298.0022
2025-06-23,HON,224.74,225,221.735,41845,223.32,1750708800000,2580125.0,224.2205
2025-06-23,IBM,289.18,289.58,280.21,86342,281.65,1750708800000,3786159.0,287.3151
2025-06-23,MCD,289.52,289.52,285.87,95002,288.52,1750708800000,5172494.0,288.1437
2025-06-23,CAT,366.23,367.1,357.733,62908,359.92,1750708800000,2927378.0,364.619
2025-06-23,CVX,146.86,152.15,146.315,209129,152.1222,1750708800000,10540614.0,148.4632
2025-06-23,VZ,42.36,42.39,41.72,89711,41.81,1750708800000,16014353.0,42.1262
2025-06-23,SHW,343.77,344.56,331.71,38494,333.42,1750708800000,1600878.0,339.8692
2025-06-23,GS,646.88,647.42,630.01,61692,639.26,1750708800000,2020840.0,642.1554
2025-06-23,MMM,147.6,147.72,143.35,44797,144.39,1750708800000,2904945.0,146.1698
2025-06-23,PG,161.03,161.19,159,93280,159.07,1750708800000,6588223.0,160.2898
2025-06-23,CRM,263.41,264.74,258.75,133510,260.64,1750708800000,9283842.0,262.6
2025-06-23,V,343.75,344.3,335.63,162891,337.5,1750708800000,7553346.0,341.0039
2025-06-23,MRK,80.16,80.22,78.99,139208,79.24,1750708800000,18553809.0,79.74
2025-06-23,TRV,267.62,267.68,262.75,27882,265.76,1750708800000,1116815.0,266.1908
2025-06-23,JPM,278.27,278.55,272.1128,120475,275.06,1750708800000,8094559.0,276.4562
2025-06-24,NKE,61.42,61.98,60.475,120807,61.33,1750795200000,12563997.0,61.2427
2025-06-24,AMGN,277.49,280.01,269.01,78417,273.13,1750795200000,3687106.0,276.5315
2025-06-24,VZ,42.63,42.73,42.265,88479,42.375,1750795200000,16716293.0,42.598
2025-06-24,HON,224.6,226.11,223.65,49542,225.59,1750795200000,3583919.0,224.676
2025-06-24,NVDA,147.9,147.96,145.5,1346281,145.56,1750795200000,187566121.0,147.1933
2025-06-24,AMZN,212.77,214.34,211.045,459901,212.135,1750795200000,38378757.0,213.1129
2025-06-24,INTC,22.55,22.69,21.325,355815,21.34,1750795200000,130368742.0,22.3566
2025-06-24,JNJ,152.19,152.72,150.98,106526,151.5,1750795200000,9544217.0,152.1125
2025-06-24,MSFT,490.11,491.849,486.795,386695,488.95,1750795200000,22305642.0,490.0008
2025-06-24,AAPL,200.3,203.44,200.2,666917,202.59,1750795200000,54064033.0,201.4391
2025-06-24,MRK,80.32,81.46,79.09,157907,80.37,1750795200000,15906441.0,80.3185
2025-06-24,MMM,149.87,150.29,148.01,41874,148.64,1750795200000,2700714.0,149.4893
2025-06-24,CRM,271.17,273.38,265.44,152113,265.715,1750795200000,9713901.0,270.9938
2025-06-24,SHW,345.69,349.45,340.77,39579,347.86,1750795200000,1585101.0,345.2151
2025-06-24,KO,70.21,70.35,69.685,122575,69.945,1750795200000,15216084.0,70.1003
2025-06-24,CSCO,67.89,68.04,67.355,141223,67.78,1750795200000,23162709.0,67.7785
2025-06-24,JPM,281.26,282.715,279.51,158527,280.21,1750795200000,9267941.0,281.3696
2025-06-24,PG,160.36,161.74,159.65,92434,161.175,1750795200000,7470052.0,160.293
2025-06-24,IBM,293.79,294.3399,288.41,81969,290.46,1750795200000,4219120.0,292.5038
2025-06-24,V,351.63,354.56,347.92,168444,351.52,1750795200000,10171951.0,350.9698
2025-06-24,WMT,98,99.105,97.25,175549,97.73,1750795200000,22403655.0,98.1594
2025-06-24,BA,200.94,203.51,200.18,100414,203,1750795200000,5900901.0,201.211
2025-06-24,TRV,266.14,268.96,265.51,27596,268.96,1750795200000,1116981.0,266.5337
2025-06-24,HD,360.42,361.71,355.78,76041,356.67,1750795200000,4089980.0,359.4046
2025-06-24,CAT,373.02,374.105,367.917,66226,369.89,1750795200000,3842180.0,372.4152
2025-06-24,UNH,305.62,305.82,299.3298,180502,301.45,1750795200000,8781398.0,303.1751
2025-06-24,GS,662.11,663.77,653.235,74784,654.45,1750795200000,2307810.0,661.353
2025-06-24,CVX,143.55,146.39,143.16,171921,144.545,1750795200000,10778352.0,144.251
2025-06-24,DIS,118.65,119.08,117.75,88818,117.75,1750795200000,8350221.0,118.6952
2025-06-24,MCD,291.47,292.1,288.5818,69792,289.62,1750795200000,4461222.0,291.0691
2025-06-24,AXP,308.38,309.22,302.15,66096,303.1,1750795200000,2806220.0,306.8919
2025-06-25,MSFT,492.27,494.5556,489.39,339135,492.04,1750881600000,17495099.0,492.1014
2025-06-25,AAPL,201.56,203.67,200.6201,514978,201.45,1750881600000,39525730.0,201.7923
2025-06-25,GS,669.87,670.12,660.785,53720,664.6,1750881600000,1566692.0,667.0775
2025-06-25,CRM,267.76,274,266.98,120681,272,1750881600000,6074324.0,269.0083
2025-06-25,IBM,291.06,296.16,289.5,84173,294.49,1750881600000,3862309.0,291.9434
2025-06-25,UNH,302.02,304.38,299.8,177818,304.38,1750881600000,8722083.0,302.0221
2025-06-25,NVDA,154.31,154.45,149.26,2184995,149.27,1750881600000,269146471.0,152.4376
2025-06-25,INTC,22.2,22.77,22.125,197119,22.575,1750881600000,64975117.0,22.3588
2025-06-25,VZ,42.12,42.47,41.94,99779,42.4,1750881600000,15599686.0,42.1545
2025-06-25,AMZN,211.99,216.03,211.11,417565,214.615,1750881600000,31755698.0,212.8066
2025-06-25,CSCO,68.19,68.525,67.78,125320,67.85,1750881600000,19395693.0,68.1674
2025-06-25,KO,69.63,70.02,69.43,118322,69.925,1750881600000,12540374.0,69.6879
2025-06-25,PG,158.97,160.34,158.71,90616,159.825,1750881600000,5933715.0,159.2865
2025-06-25,MRK,79.67,80.1158,79.16,115501,79.64,1750881600000,12753181.0,79.6904
2025-06-25,V,345.26,351.2899,345.26,122338,350.45,1750881600000,6836286.0,347.3217
2025-06-25,MMM,147.75,149.86,147.12,42059,149.7,1750881600000,2378028.0,147.9691
2025-06-25,AMGN,280.35,280.54,273.13,51671,275.8,1750881600000,2740255.0,278.815
2025-06-25,HON,221.79,224.68,221.15,49633,224.68,1750881600000,3004011.0,222.0942
2025-06-25,NKE,60.83,61.53,60.36,122340,61.45,1750881600000,12186174.0,60.9051
2025-06-25,WMT,97.26,98.56,97.15,135043,98.31,1750881600000,11154676.0,97.5488
2025-06-25,TRV,260.81,266.465,260.26,26903,265.68,1750881600000,1224029.0,261.7114
2025-06-25,JPM,284.06,284.28,280.91,114681,281.5,1750881600000,6826901.0,283.0581
2025-06-25,BA,198.9,201.125,198.3,85059,201,1750881600000,4690927.0,199.1862
2025-06-25,HD,361.86,363.6,358.34,83005,359.12,1750881600000,4159595.0,361.5709
2025-06-25,CVX,143.23,144.2,142.5101,121102,143.41,1750881600000,7386088.0,143.4844
2025-06-25,DIS,119.42,119.72,118.63,95132,118.77,1750881600000,6976323.0,119.2624
2025-06-25,JNJ,152.28,153.07,150.73,88032,151.38,1750881600000,7153708.0,152.3465
2025-06-25,SHW,343.62,346.175,341.54,36606,344.67,1750881600000,1614617.0,343.5194
2025-06-25,MCD,285.55,291.0757,284.305,91568,290.86,1750881600000,4259763.0,286.4423
2025-06-25,CAT,371.58,374.19,369.513497,44770,373,1750881600000,1737892.0,371.5875
2025-06-25,AXP,308.59,310.7655,307.175,53058,308.89,1750881600000,2467383.0,308.3274
2025-06-26,INTC,22.5,22.6201,22.21,167219,22.4,1750968000000,63229338.0,22.4322
2025-06-26,NKE,62.54,62.73,60.82,316059,61.56,1750968000000,39659773.0,63.0784
2025-06-26,AMGN,279.11,286.17,277.75,52511,280,1750968000000,2998396.0,280.2159
2025-06-26,NVDA,155.02,156.715,154,1690317,155.975,1750968000000,198145746.0,155.5436
2025-06-26,HON,226.38,226.485,222.13,51815,222.82,1750968000000,2629868.0,225.0961
2025-06-26,V,346.03,346.9099,342.03,150052,343.775,1750968000000,8829456.0,345.1107
2025-06-26,HD,363.5,365.23,360.6,65582,363.215,1750968000000,3187863.0,363.0492
2025-06-26,KO,69.47,69.92,69.145,125828,69.7,1750968000000,14454090.0,69.4048
2025-06-26,CSCO,68.95,69.16,68.42,142987,68.72,1750968000000,23154032.0,68.8852
2025-06-26,AAPL,201,202.64,199.46,622887,201.43,1750968000000,50799121.0,200.6328
2025-06-26,MSFT,497.45,498.04,492.81,406492,492.98,1750968000000,21578853.0,496.3673
2025-06-26,MMM,150.76,151.11,147.31,42346,147.69,1750968000000,2740127.0,150.0756
2025-06-26,CRM,270.74,271.01,265.16,117858,268.78,1750968000000,6707978.0,269.1127
2025-06-26,AMZN,217.12,218.035,212.01,572822,213.12,1750968000000,50480814.0,216.0944
2025-06-26,AXP,311.42,312.27,308.17,67309,309.58,1750968000000,3255232.0,310.6242
2025-06-26,BA,202.58,204.3873,199.7587,110302,200.41,1750968000000,6931728.0,202.607
2025-06-26,JPM,288.75,289.41,284.47,138554,284.7,1750968000000,8942062.0,287.873
2025-06-26,DIS,121.46,121.67,119.68,111429,119.98,1750968000000,10439595.0,120.8685
2025-06-26,VZ,42.1,42.27,41.8838,86749,42.17,1750968000000,15869969.0,42.0648
2025-06-26,SHW,341.87,345.03,339.375,36786,345.03,1750968000000,1724507.0,341.8926
2025-06-26,MCD,285.63,286.79,283.47,97429,285.95,1750968000000,5354904.0,285.4452
2025-06-26,IBM,291.93,292.91,290.165,65350,291.8,1750968000000,3621110.0,291.8075
2025-06-26,WMT,96.02,97.34,95.915,179045,96.9,1750968000000,19361417.0,96.3101
2025-06-26,JNJ,152.01,153.22,151.53,95168,152.7,1750968000000,7156903.0,152.2852
2025-06-26,PG,158.63,159.56,157.17,112911,159.55,1750968000000,7410446.0,158.1922
2025-06-26,CAT,381.88,382.33,373.043,65912,374,1750968000000,2575085.0,380.2676
2025-06-26,GS,687.16,689.33,670.51,87471,670.62,1750968000000,2849509.0,684.4662
2025-06-26,MRK,78.83,80.25,78.37,143060,79.84,1750968000000,13760098.0,79.0743
2025-06-26,TRV,262.95,263.71,260.19,27674,262.5,1750968000000,1212748.0,262.8673
2025-06-26,UNH,302.62,306.71,301.29,155354,302.57,1750968000000,6532694.0,303.4743
2025-06-26,CVX,144.44,145.08,143.4,139884,143.7,1750968000000,7415714.0,144.2963
2025-06-27,DIS,122.34,122.94,121.4844,113321,121.85,1751054400000,13435553.0,122.2539
2025-06-27,INTC,22.69,23.38,22.42,230810,22.71,1751054400000,95542384.0,22.8123
2025-06-27,VZ,42.31,42.45,41.98,89526,42.15,1751054400000,21439570.0,42.2493
2025-06-27,KO,70.33,70.56,69.47,125737,69.59,1751054400000,23470691.0,70.2411
2025-06-27,NKE,72.04,74.19,69.69,776132,69.79,1751054400000,117530345.0,72.0783
2025-06-27,CRM,273.42,274.17,269.425,148392,271.86,1751054400000,21741379.0,272.8605
2025-06-27,CSCO,68.65,69.215,68.34,124069,68.87,1751054400000,26224620.0,68.7397
2025-06-27,AMZN,223.3,223.3,216.74,750603,219.92,1751054400000,119217138.0,221.7267
2025-06-27,HON,228.85,228.96,225.7899,48247,226.17,1751054400000,4994527.0,228.5041
2025-06-27,AAPL,201.08,203.22,200,596078,201.89,1751054400000,73188571.0,201.4224
2025-06-27,JPM,287.11,288.6962,285.04,178629,285.81,1751054400000,17868633.0,286.9502
2025-06-27,CAT,384.71,387.49,382.75,64567,383.02,1751054400000,4455001.0,384.9776
2025-06-27,IBM,289.7,293.12,288.52,62624,292.97,1751054400000,3562501.0,290.3413
2025-06-27,MSFT,495.94,499.3,493.03,389784,497.55,1751054400000,34539236.0,496.4069
2025-06-27,V,348.61,352.01,345.66,115413,346.59,1751054400000,6601921.0,349.1048
2025-06-27,NVDA,157.75,158.71,155.255,1716736,156.04,1751054400000,263234539.0,157.1898
2025-06-27,PG,159.86,160.13,158.29,93427,158.68,1751054400000,19256955.0,159.726
2025-06-27,HD,368.74,370.1532,363,80533,363.61,1751054400000,5503743.0,367.7166
2025-06-27,GS,690.81,694.1971,685.39,71669,691,1751054400000,3650514.0,690.4743
2025-06-27,AXP,317.19,320.1199,313.1001,74898,314.08,1751054400000,4605544.0,317.1428
2025-06-27,SHW,345.72,348.775,342.54,27308,342.82,1751054400000,1366906.0,346.0635
2025-06-27,AMGN,277.13,281.32,275.7,49308,278.57,1751054400000,2894455.0,277.9272
2025-06-27,MCD,291.55,292.19,285.24,101592,286.01,1751054400000,7422178.0,290.4502
2025-06-27,WMT,97.27,97.76,96.16,188463,96.32,1751054400000,31431912.0,97.2565
2025-06-27,TRV,263.31,265.5,261.01,25037,262.8,1751054400000,1156779.0,263.4125
2025-06-27,MMM,152.02,152.87,150.56,37500,151.14,1751054400000,3938243.0,151.8976
2025-06-27,CVX,143.79,144.665,142.565,123849,144.55,1751054400000,9213512.0,143.538
2025-06-27,BA,214.55,214.81,204.38,179586,205.11,1751054400000,14805405.0,211.4958
2025-06-27,JNJ,152.41,153.33,151.01,92761,152.01,1751054400000,10010787.0,152.4859
2025-06-27,UNH,309.11,310.45,302.2,199417,302.95,1751054400000,15304422.0,307.9036
2025-06-27,MRK,79.1,79.54,78.135,150169,79.06,1751054400000,60202470.0,79.0271
2025-06-30,VZ,43.27,43.32,42.28,107717,42.31,1751313600000,22795950.0,42.9862
2025-06-30,CSCO,69.38,69.78,68.75,122683,68.835,1751313600000,32561232.0,69.1411
2025-06-30,V,355.05,355.61,349.06,126229,349.35,1751313600000,7080119.0,353.8754
2025-06-30,AMGN,279.21,280.04,276.58,47884,278.85,1751313600000,2963945.0,278.7152
2025-06-30,INTC,22.4,22.97,22.265,185831,22.97,1751313600000,77102415.0,22.4389
2025-06-30,WMT,97.78,98.14,96.31,170824,97.23,1751313600000,17803030.0,97.3272
2025-06-30,JNJ,152.75,152.97,151.52,96813,152.16,1751313600000,9039552.0,152.351
2025-06-30,IBM,294.78,294.81,290,64003,290.93,1751313600000,3495386.0,293.8343
2025-06-30,NKE,71.04,71.705,70.06,267923,71.45,1751313600000,31090390.0,70.9872
2025-06-30,NVDA,157.99,158.66,155.96,1378079,158.4,1751313600000,194580316.0,157.6616
2025-06-30,AMZN,219.39,223.82,219.12,673189,223.52,1751313600000,58887780.0,220.6316
2025-06-30,KO,70.75,70.79,70.09,118252,70.125,1751313600000,15428966.0,70.551
2025-06-30,HD,366.64,370.95,364.72,81009,369.28,1751313600000,4601082.0,366.7167
2025-06-30,GS,707.75,714.3,702.95,105266,714.265,1751313600000,3976416.0,707.2893
2025-06-30,MSFT,497.41,500.76,495.33,382627,497.04,1751313600000,28368991.0,497.6606
2025-06-30,BA,209.53,214.71,208.02,157467,213.88,1751313600000,9087110.0,210.3329
2025-06-30,CRM,272.69,276.38,270.4,134882,274.46,1751313600000,8541909.0,272.9039
2025-06-30,AAPL,205.17,207.39,199.2607,914593,202.01,1751313600000,91912816.0,203.3565
2025-06-30,DIS,124.01,124.69,123.18,132138,124.31,1751313600000,13456209.0,123.8634
2025-06-30,MCD,292.17,293.575,290.88,85249,290.88,1751313600000,5054752.0,292.1179
2025-06-30,HON,232.88,233.56,228.32,58537,228.85,1751313600000,4061139.0,232.2427
2025-06-30,CVX,143.19,144.098,142.4,110978,143.045,1751313600000,6980319.0,143.2749
2025-06-30,MRK,79.16,79.39,78.38,120541,79.25,1751313600000,13895183.0,79.0045
2025-06-30,SHW,343.36,345.74,341,33545,345.21,1751313600000,1809764.0,342.9711
2025-06-30,PG,159.32,159.9,158.13,124752,159.26,1751313600000,11238201.0,159.0982
2025-06-30,JPM,289.91,292.65,288.92,170993,290.4,1751313600000,12689156.0,290.3436
2025-06-30,TRV,267.54,268,262.8,22674,264.06,1751313600000,1312106.0,266.6241
2025-06-30,CAT,388.21,389.15,384.81,62443,386.31,1751313600000,2791538.0,387.9273
2025-06-30,AXP,318.98,320.13,317.59,65304,318.575,1751313600000,3416552.0,318.8556
2025-06-30,UNH,311.97,312.38,306.3401,171156,308.995,1751313600000,10074103.0,310.6036
2025-06-30,MMM,152.24,152.46,151,35150,152.28,1751313600000,2302814.0,152.0241
2025-07-01,HON,238.77,238.88,233.1923,69218,233.58,1751400000000,3921616.0,237.5864
2025-07-01,MSFT,492.05,498.05,490.98,408997,496.47,1751400000000,19945375.0,493.4606
2025-07-01,AMGN,290.52,293.98,278.98,71948,280.01,1751400000000,3502984.0,289.4907
2025-07-01,WMT,98.24,99.1899,97.4238,186214,97.6,1751400000000,15635847.0,98.4177
